Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
CA-SJ2,"Saskatchewan - Western Boreal, Jack Pine forest harvested in 2002",Canada,-104.649,53.945,580,ENF,20020101,20101230,3286,8.99657768651608
