Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Rls,RCEW Low Sagebrush,USA,-116.7356,43.1439,1608,CSH,20140101,20180930,1734,4.74743326488706
