Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
CA-Ojp,"Saskatchewan - Western Boreal, Mature Jack Pine",Canada,-104.692,53.9163,579,ENF,19960101,20101231,5479,15.0006844626967
