Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Rwf,RCEW Upper Sheep Prescibed Fire,USA,-116.7231,43.1207,1878,CSH,20140101,20180930,1734,4.74743326488706
