Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-RC5,Moses Lake on-farm site,USA,-119.248,47.01,349,CRO,20130101,20150930,1003,2.74606433949349
