Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
CA-Let,Alberta - Mixed Grass Prairie,Canada,-112.9402,49.7093,960,GRA,19980101,20080331,3743,10.2477754962354
