Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
CA-Qc2,Quebec - 1975 Harvested Black Spruce (HBS75),Canada,-74.5711,49.7598,[],MF,20070101,20101230,1460,3.99726214921286
