Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-GMF,Great Mountain Forest,USA,-73.2333,41.9667,380,MF,19990101,20041231,2192,6.00136892539356
