Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
CA-Qcu,"Quebec - Eastern Boreal, Black Spruce/Jack Pine Cutover",Canada,-74.0365,49.2671,392.3,ENF,20010101,20101231,3652,9.99863107460643
