Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
MX-Lpa,La Paz,Mexico,-110.438,24.1292,21,OSH,20040101,20081231,1827,5.00205338809034
