Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Shd,Shidler- Oklahoma,USA,-96.6833,36.9333,346,GRA,19970101,20001231,1461,4.0
