Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
MX-EMg,El Mogor,Mexico,-116.6045,32.0298,409,CSH,20150101,20171231,1096,3.00068446269678
