time,hoy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,EF_DV,LCL_DV,QA_DV,ME_DV,PBLH_ERA5
2005-01-01 00:00:00,1,0.403,0,-9999,0.72,100.0365,0,-9999,-9999,-41.9439,-9999,-9999,-9999,0.447,-9999,-9999,-9.31652,-9999,-9999,-9999,208.55189,0.0034725016,283602.02,274.83691
2005-01-01 01:00:00,2,0.634,0,-9999,0.888,100.004,0,-9999,-9999,-37.52705,-9999,-9999,-9999,0.423,-9999,-9999,-12.0113,-9999,-9999,-9999,256.50921,0.0034348606,283740.07,307.3562
2005-01-01 02:00:00,3,0.479,0,-9999,0.862,100.0045,0,-9999,-9999,-37.47785,-9999,-9999,-9999,0.3885,-9999,-9999,-7.924735,-9999,-9999,-9999,251.16399,0.0034065836,283513.6,340.60767
2005-01-01 03:00:00,4,0.276,0,-9999,0.8885,99.6475,0,-9999,-9999,-39.1371,-9999,-9999,-9999,0.3715,-9999,-9999,-11.27975,-9999,-9999,-9999,263.10491,0.0033443865,283154.1,339.94263
2005-01-01 04:00:00,5,0.343,0,-9999,1.023,99.458,0,-9999,-9999,-37.31185,-9999,-9999,-9999,0.368,-9999,-9999,-6.616805,-9999,-9999,-9999,304.83112,0.0032853514,283073.84,241.70874
2005-01-01 05:00:00,6,0.8495,0,-9999,0.6125,100.2925,0,-9999,-9999,-23.94775,-9999,-9999,-9999,0.347,-9999,-9999,-14.10805,-9999,-9999,-9999,170.7352,0.0036589914,284516.98,188.03174
2005-01-01 06:00:00,7,1.6695,0,-9999,0.494,100.796,0,-9999,-9999,-15.8438,-9999,-9999,-9999,0.3305,-9999,-9999,-10.9374,-9999,-9999,-9999,129.30192,0.003958556,286089.99,208.74243
2005-01-01 07:00:00,8,1.731,0,-9999,0.4525,100.7645,0.03,-9999,-9999,-27.6629,-9999,-9999,-9999,0.3175,-9999,-9999,-6.519245,-9999,-9999,-9999,117.62953,0.0040043979,286266.4,266.88477
2005-01-01 08:00:00,9,1.7445,0.9005,-9999,0.4515,100.753,0,-9999,-9999,-39.63475,-9999,-9999,-9999,0.3015,-9999,-9999,-7.79394,-9999,-9999,-9999,117.25777,0.004009627,286293.04,331.77222
2005-01-01 09:00:00,10,1.8915,23.7525,-9999,0.4525,100.7445,0,-9999,-9999,-16.450335,-9999,-9999,-9999,0.2995,-9999,-9999,-9.198055,-9999,-9999,-9999,116.39872,0.0040547758,286553.65,404.83008
2005-01-01 10:00:00,11,2.4945,78.6485,-9999,0.481,100.7225,0,-9999,-9999,30.4444,-9999,-9999,-9999,0.3015,-9999,-9999,-9.462245,-9999,-9999,-9999,119.17253,0.00422888,287594.92,475.70288
2005-01-01 11:00:00,12,3.3875,91.28,-9999,0.512,100.6385,0,-9999,-9999,63.7099,-9999,-9999,-9999,0.31,-9999,-9999,-8.13808,-9999,-9999,-9999,119.93778,0.0045098482,289194.81,464.39746
2005-01-01 12:00:00,13,4.181,54.167,-9999,0.573,100.528,0,-9999,-9999,50.98415,-9999,-9999,-9999,0.3265,-9999,-9999,-5.12686,-9999,-9999,-9999,127.98385,0.0047551512,290605.53,528.99976
2005-01-01 13:00:00,14,5.049,45.1815,-9999,0.7225,100.448,0,-9999,-9999,40.0859,-9999,-9999,-9999,0.46,-9999,-9999,-4.17311,-9999,-9999,-9999,153.88092,0.0049866987,292056.74,609.27808
