Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-ALQ,Allequash Creek Site,USA,-89.6067,46.0308,[],WET,20150101,20201231,2192,6.00136892539356
