Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Srr,Suisun marsh - Rush Ranch,USA,-122.0264,38.2006,8,WET,20140101,20171002,1371,3.75359342915811
