Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
CA-DBB,Delta Burns Bog,Canada,-122.9849,49.1293,4,WET,20140101,20180831,1704,4.6652977412731
