Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-WBW,Walker Branch Watershed,USA,-84.2874,35.9588,283,DBF,19950101,20071231,4748,12.9993155373032
