Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-FR2,Freeman Ranch- Mesquite Juniper,USA,-97.9962,29.9495,271.9,WSA,20050101,20081231,1461,4.0
