Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Fwf,Flagstaff - Wildfire,USA,-111.7718,35.4454,2270,GRA,20050101,20101231,2191,5.99863107460643
