Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
CA-Ca2,British Columbia - Clearcut Douglas-fir stand (harvested winter 1999/2000),Canada,-125.2909,49.8705,300,ENF,19990101,20101230,4382,11.9972621492128
