Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-BRG,Bayles Road Grassland Tower,USA,-86.5406,39.2167,180,GRA,20160101,20201111,1777,4.86516084873374
