Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-BZF,Bonanza Creek Rich Fen,USA,-148.3133,64.7037,95,WET,20130101,20161231,1461,4.0
