Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-ICt,Imnavait Creek Watershed Tussock Tundra,USA,-149.3041,68.6063,930,OSH,20070101,20111231,1826,4.99931553730321
