Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
CA-MA2,Manitoba Agricultural Site 2,Canada,-97.8762,50.171,261,GRA,20090101,20111231,1095,2.99794661190965
