Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
MX-Aog,Alamos Old-Growth tropical dry forest,Mexico,-108.7892,26.9968,367.284,DBF,20150101,20181231,1461,4.0
